geracao,melhor_geracao,melhor_global,media_geracao,pior_geracao,std_geracao,soma_preferencias_melhor,penalidade_carga_melhor,penalidade_conflito_melhor,penalidade_carga_total,penalidade_conflito_total,melhoria_relativa,tempo_geracao_seg,stagnation_count,execucao
20,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.4797184999988531,18,38
21,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.6588494999996328,19,38
22,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.6423991999999998,20,38
23,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.5237622999993619,21,38
24,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.48956730000099924,22,38
25,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.7331663999993907,23,38
26,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.604294699998718,24,38
27,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.4566421999988961,25,38
28,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.9742237999998906,26,38
29,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.593926300000021,27,38
30,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.5870491999994556,28,38
31,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.5976649999993242,29,38
32,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3344359999991866,30,38
33,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3160019999995711,31,38
34,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2902518999999302,32,38
35,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.28462500000023283,33,38
36,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.34169479999945906,34,38
37,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3833731999984593,35,38
38,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3109210000002349,36,38
39,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.30867439999929047,37,38
40,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.27664440000080504,38,38
41,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.25125460000163,39,38
42,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.7184820999991643,40,38
43,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.9142367999993439,41,38
44,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.5934582999998383,42,38
45,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.4605032999988907,43,38
46,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.29677599999922677,44,38
47,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.30209800000011455,45,38
48,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.29376849999971455,46,38
49,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2703689000009035,47,38
50,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.29712599999948,48,38
51,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.37757389999933366,49,38
52,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2851838000005955,50,38
53,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2818516000006639,51,38
54,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.26755989999946905,52,38
55,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2630351999996492,53,38
56,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.31681550000030256,54,38
57,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.31581440000081784,55,38
58,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.4493400000010297,56,38
59,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3930560000007972,57,38
60,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2826792000014393,58,38
61,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.26077129999976023,59,38
62,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.25808499999948253,60,38
63,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.25306950000049255,61,38
64,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2645714999998745,62,38
65,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.25143889999890234,63,38
66,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.24971629999890865,64,38
67,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.24663180000061402,65,38
68,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.28657080000084534,66,38
69,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.4401101999992534,67,38
70,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.4123672000005172,68,38
71,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.5856409999996686,69,38
72,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.455674300001192,70,38
73,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.36971749999975145,71,38
74,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3208271999992576,72,38
75,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.29869499999949767,73,38
76,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2956233000004431,74,38
77,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.29733200000009674,75,38
78,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.300631500000236,76,38
79,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.36173410000083095,77,38
80,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.5239915999991354,78,38
81,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.7402617999996437,79,38
82,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.521300300000803,80,38
83,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3498667999992904,81,38
84,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3080255999993824,82,38
85,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2919105999990279,83,38
86,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2918316999985109,84,38
87,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.28213680000044405,85,38
88,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.26912129999982426,86,38
89,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.258939500001361,87,38
90,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.27531549999912386,88,38
91,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2799308000012388,89,38
92,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2767426999998861,90,38
93,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2592088999990665,91,38
94,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.26170270000147866,92,38
95,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2525154000013572,93,38
96,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.25190010000005714,94,38
97,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.25014399999963643,95,38
98,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2427508000000671,96,38
99,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.2861255000007077,97,38
100,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.3237375999997312,98,38
1,129,129,120.53333333333333,111,5.004886501099589,129.0,0.0,0.0,0.0,0.0,0.0,0.04553709999890998,0,39
2,131,131,128.86666666666667,127,0.8055363982396382,131.0,0.0,0.0,0.0,0.0,0.0,0.04218410000066797,0,39
3,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.040759600000455976,1,39
4,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.042663799998990726,2,39
5,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03981909999856725,3,39
6,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03966819999914151,4,39
7,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04105089999939082,5,39
8,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03817710000112129,6,39
9,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03885360000094806,7,39
10,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03857459999926505,8,39
11,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0381677999994281,9,39
12,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03978029999962018,10,39
13,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03864919999978156,11,39
14,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0369961999986117,12,39
15,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03869029999987106,13,39
16,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03709259999959613,14,39
17,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.037493799998628674,15,39
18,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03638630000023113,16,39
19,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03715630000078818,17,39
20,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.039792000001398264,18,39
21,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04073240000070655,19,39
22,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04897449999953096,20,39
23,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.045427799999743,21,39
24,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.057744400000956375,22,39
25,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.046305099998789956,23,39
26,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04570830000011483,24,39
27,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04328449999957229,25,39
28,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.042387900000903755,26,39
29,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0436783999994077,27,39
30,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.046123800000714255,28,39
31,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.053844000000026426,29,39
32,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04521579999891401,30,39
33,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0440072000001237,31,39
34,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04562000000078115,32,39
35,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.044149899998956244,33,39
36,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04360099999939848,34,39
37,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04394709999905899,35,39
38,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04145079999943846,36,39
39,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.043585499999608146,37,39
40,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.042100399999981164,38,39
41,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04380940000010014,39,39
42,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04187640000054671,40,39
43,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.043270999998640036,41,39
44,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04280800000015006,42,39
45,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04050930000084918,43,39
46,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04185180000058608,44,39
47,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0378218999994715,45,39
48,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03947150000021793,46,39
49,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.041357100000823266,47,39
50,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.040014999998675194,48,39
51,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0398486000012781,49,39
52,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03936949999842909,50,39
53,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0383825999997498,51,39
54,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03780519999963872,52,39
55,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04370810000000347,53,39
56,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.038231799999266514,54,39
57,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04161439999916183,55,39
58,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03910350000114704,56,39
59,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.042543199999272474,57,39
60,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04527330000018992,58,39
61,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.05818350000117789,59,39
62,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.05369299999983923,60,39
63,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.08009859999947366,61,39
64,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0900084999993851,62,39
65,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.07081720000132918,63,39
66,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.05363009999928181,64,39
67,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.05403930000102264,65,39
68,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04689179999877524,66,39
69,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04614159999982803,67,39
70,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04451150000022608,68,39
71,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04318249999960244,69,39
72,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.042018000000098255,70,39
73,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.041974299998400966,71,39
74,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04021479999937583,72,39
75,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04078740000113612,73,39
76,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04237970000031055,74,39
77,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.039039499999489635,75,39
78,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03855250000015076,76,39
79,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03892770000129531,77,39
80,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.039903500000946224,78,39
81,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03822299999956158,79,39
82,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0383373999993637,80,39
83,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.038149199999679695,81,39
84,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03902819999893836,82,39
85,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03601139999955194,83,39
86,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.036498700001175166,84,39
87,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03784280000036233,85,39
88,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03742480000073556,86,39
89,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03989180000098713,87,39
90,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.038995799999611336,88,39
91,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03863389999969513,89,39
92,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.04155230000105803,90,39
93,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03856830000040645,91,39
94,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03804839999975229,92,39
95,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03789689999939583,93,39
96,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.036337300000013784,94,39
97,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0367815999998129,95,39
98,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.03680490000078862,96,39
99,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.037532399999690824,97,39
100,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.036985599999752594,98,39
1,128,128,122.8125,117,3.503904072602445,128.0,0.0,0.0,0.0,0.0,0.0,0.04406580000068061,0,40
2,133,133,127.4375,123,2.8277365064659046,133.0,0.0,0.0,0.0,0.0,0.0,0.03947660000085307,0,40
3,133,133,131.6875,128,1.4882351124738322,133.0,0.0,0.0,0.0,0.0,0.0,0.0395609000006516,1,40
4,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04015640000034182,2,40
5,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.038942400000451016,3,40
6,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.038313600000037695,4,40
7,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04104729999926349,5,40
8,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04039150000062364,6,40
9,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04130970000005618,7,40
10,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.03962089999913587,8,40
11,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.03980530000080762,9,40
12,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.040205799999966985,10,40
13,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.03990440000052331,11,40
14,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.041251100001318264,12,40
15,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.038760999999794876,13,40
16,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.03906949999873177,14,40
17,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.048610899999403046,15,40
18,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05083139999987907,16,40
19,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04793269999936456,17,40
20,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04313630000069679,18,40
21,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04259749999982887,19,40
22,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04296070000054897,20,40
23,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04296050000084506,21,40
24,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04173529999934544,22,40
25,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04737050000039744,23,40
26,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0451640999999654,24,40
27,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04890420000083395,25,40
28,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05107940000016242,26,40
29,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04738999999972293,27,40
30,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04851860000053421,28,40
31,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0464903999982198,29,40
32,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.047519600000669016,30,40
33,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.048932800000329735,31,40
34,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04933049999999639,32,40
35,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.046017199998459546,33,40
36,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.054412699999375036,34,40
37,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04687660000126925,35,40
38,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05536249999931897,36,40
39,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05074570000033418,37,40
40,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05088109999996959,38,40
41,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.049542700000529294,39,40
42,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.048642199999449076,40,40
43,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04736910000065109,41,40
44,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.054081799999039504,42,40
45,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04455710000002,43,40
46,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.056607700000313343,44,40
47,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0422420000013517,45,40
48,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04258479999953124,46,40
49,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.056118900000001304,47,40
50,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04419899999993504,48,40
51,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04339629999958561,49,40
52,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.061596499999723164,50,40
53,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05463260000033188,51,40
54,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05782499999986612,52,40
55,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.051772999999229796,53,40
56,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0502693000016734,54,40
57,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04817109999930835,55,40
58,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04703189999963797,56,40
59,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.05421749999914027,57,40
60,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.051066600000922335,58,40
61,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0460492999991402,59,40
62,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.044098399999711546,60,40
63,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04464490000100341,61,40
64,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.045235600000523846,62,40
65,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04800270000123419,63,40
66,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04521829999976035,64,40
67,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.044238799999220646,65,40
68,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04357079999863345,66,40
69,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04567539999879955,67,40
70,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.041875000000800355,68,40
71,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04503900000054273,69,40
72,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04308320000018284,70,40
73,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04220560000067053,71,40
74,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.042291400000976864,72,40
75,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04193379999924218,73,40
76,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04149390000020503,74,40
77,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.044036100000084843,75,40
78,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04476820000127191,76,40
79,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04389219999939087,77,40
80,133,133,133.0,133,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.04303340000114986,78,40
